Localidade;Ano;Federal;Estadual;Municipal;Particular
Mairipotaba;2004;;1;1;
Mairipotaba;2005;;1;1;
Mairipotaba;2006;;1;1;
Mairipotaba;2007;;1;1;
Mairipotaba;2008;;1;1;
Mairipotaba;2009;;1;1;
Mairipotaba;2010;;1;1;
Mairipotaba;2011;;1;1;
Mairipotaba;2012;;1;1;
Mairipotaba;2013;;1;1;
Mairipotaba;2014;;1;1;
Mairipotaba;2015;;1;1;
Mairipotaba;2016;;1;1;
Mairipotaba;2017;;1;1;
Mambaí;2002;;1;4;1
Mambaí;2003;;1;5;
Mambaí;2004;;2;5;
Mambaí;2005;;2;5;
Mambaí;2006;;2;4;
Mambaí;2007;;2;4;
Mambaí;2008;;2;4;
Mambaí;2009;;2;4;
Mambaí;2010;;2;4;1
Mambaí;2011;;2;3;1
Mambaí;2012;;2;3;1
Mambaí;2013;;2;3;1
Mambaí;2014;;2;3;1
Mambaí;2015;;2;3;2
Mambaí;2016;;2;3;2
Mambaí;2017;;2;3;2
Mara Rosa;2002;;5;9;
Mara Rosa;2003;;5;7;
Mara Rosa;2004;;5;7;
Mara Rosa;2005;;4;7;
Mara Rosa;2006;;4;7;
Mara Rosa;2007;;4;6;
Mara Rosa;2008;;4;5;
Mara Rosa;2009;;4;5;
Mara Rosa;2010;;4;4;
Mara Rosa;2011;;4;4;
Mara Rosa;2012;;4;4;
Mara Rosa;2013;;4;4;
Mara Rosa;2014;;4;4;
Mara Rosa;2015;;4;4;
Mara Rosa;2016;;4;4;
Mara Rosa;2017;;4;4;
Marzagão;2002;;2;2;
Marzagão;2003;;2;2;
Marzagão;2004;;2;2;
Marzagão;2005;;2;2;
Marzagão;2006;;2;1;
Marzagão;2007;;2;1;
Marzagão;2008;;2;1;
Marzagão;2009;;2;1;
Marzagão;2010;;2;1;
Marzagão;2011;;2;1;
Marzagão;2012;;2;1;
Marzagão;2013;;2;1;
Marzagão;2014;;2;1;
Marzagão;2015;;2;1;
Marzagão;2016;;2;1;
Marzagão;2017;;2;1;
Matrinchã;2002;;2;5;
Matrinchã;2003;;2;3;
Matrinchã;2004;;2;3;
Matrinchã;2005;;2;4;
Matrinchã;2006;;2;3;
Matrinchã;2007;;2;2;
Matrinchã;2008;;2;2;
Matrinchã;2009;;2;2;
Matrinchã;2010;;2;2;
Matrinchã;2011;;2;2;
Matrinchã;2012;;2;2;
Matrinchã;2013;;2;2;
Matrinchã;2014;;2;2;
Matrinchã;2015;;2;2;
Matrinchã;2016;;2;2;
Matrinchã;2017;;2;2;
Maurilândia;2002;;2;3;1
Maurilândia;2003;;2;3;1
Maurilândia;2004;;2;3;1
Maurilândia;2005;;2;3;1
Maurilândia;2006;;2;3;1
Maurilândia;2007;;2;3;1
Maurilândia;2008;;2;3;1
Maurilândia;2009;;2;4;1
Maurilândia;2010;;2;4;1
Maurilândia;2011;;2;4;1
Maurilândia;2012;;2;4;2
Maurilândia;2013;;2;4;2
Maurilândia;2014;;2;4;1
Maurilândia;2015;;2;4;1
Maurilândia;2016;;2;4;1
Maurilândia;2017;;2;4;1
Mimoso de Goiás;2002;;1;18;
Mimoso de Goiás;2003;;1;16;
Mimoso de Goiás;2004;;1;14;
Mimoso de Goiás;2005;;1;12;
Mimoso de Goiás;2006;;1;10;
Mimoso de Goiás;2007;;1;10;
Mimoso de Goiás;2008;;1;10;
Mimoso de Goiás;2009;;1;10;
Mimoso de Goiás;2010;;1;9;
Mimoso de Goiás;2011;;1;10;
Mimoso de Goiás;2012;;1;10;
Mimoso de Goiás;2013;;1;8;
Mimoso de Goiás;2014;;1;8;
Mimoso de Goiás;2015;;1;8;
Mimoso de Goiás;2016;;1;7;
Mimoso de Goiás;2017;;1;8;
Minaçu;2002;;4;19;5
Minaçu;2003;;4;17;6
Minaçu;2004;;3;18;7
Minaçu;2005;;4;17;6
Minaçu;2006;;3;17;6
Minaçu;2007;;5;15;6
Minaçu;2008;;5;15;6
Minaçu;2009;;5;15;6
Minaçu;2010;;5;15;6
Minaçu;2011;;5;15;5
Minaçu;2012;;5;15;5
Minaçu;2013;;5;15;5
Minaçu;2014;;5;15;5
Minaçu;2015;;5;16;5
Minaçu;2016;;5;15;5
Minaçu;2017;;5;15;5
Mineiros;2002;;9;28;4
Mineiros;2003;;8;29;7
Mineiros;2004;;8;24;12
Mineiros;2005;;8;24;12
Mineiros;2006;;8;25;12
Mineiros;2007;;8;23;11
Mineiros;2008;;8;25;11
Mineiros;2009;;8;26;11
Mineiros;2010;;8;27;10
Mineiros;2011;;8;27;8
Mineiros;2012;;8;27;11
Mineiros;2013;;9;28;11
Mineiros;2014;;9;28;11
Mineiros;2015;;9;30;12
Mineiros;2016;;9;30;12
Mineiros;2017;;9;30;12
Moiporá;2002;;2;2;
Moiporá;2003;;2;2;
Moiporá;2004;;2;2;
Moiporá;2005;;2;2;
Moiporá;2006;;2;2;
Moiporá;2007;;2;2;
Moiporá;2008;;2;2;
Moiporá;2009;;2;2;
Moiporá;2010;;2;2;
Moiporá;2011;;2;2;
Moiporá;2012;;2;2;
Moiporá;2013;;2;2;
Moiporá;2014;;2;2;
Moiporá;2015;;2;2;
Moiporá;2016;;2;2;
Moiporá;2017;;2;2;
Monte Alegre de Goiás;2002;;6;24;
Monte Alegre de Goiás;2003;;6;26;
Monte Alegre de Goiás;2004;;6;26;
Monte Alegre de Goiás;2005;;6;21;
Monte Alegre de Goiás;2006;;6;21;
Monte Alegre de Goiás;2007;;6;19;
Monte Alegre de Goiás;2008;;6;18;
Monte Alegre de Goiás;2009;;6;15;
Monte Alegre de Goiás;2010;;6;15;
Monte Alegre de Goiás;2011;;6;15;
Monte Alegre de Goiás;2012;;6;14;
Monte Alegre de Goiás;2013;;6;14;
Monte Alegre de Goiás;2014;;6;13;
Monte Alegre de Goiás;2015;;6;13;
Monte Alegre de Goiás;2016;;6;13;
Monte Alegre de Goiás;2017;;6;13;
Montes Claros de Goiás;2002;;2;9;3
Montes Claros de Goiás;2003;;2;9;3
Montes Claros de Goiás;2004;;2;8;3
Montes Claros de Goiás;2005;;2;11;3
Montes Claros de Goiás;2006;;2;12;2
Montes Claros de Goiás;2007;;2;12;1
Montes Claros de Goiás;2008;;2;12;2
Montes Claros de Goiás;2009;;2;12;2
Montes Claros de Goiás;2010;;2;12;2
Montes Claros de Goiás;2011;;2;12;1
Montes Claros de Goiás;2012;;2;12;1
Montes Claros de Goiás;2013;;2;12;1
Montes Claros de Goiás;2014;;2;11;1
Montes Claros de Goiás;2015;;2;11;1
Montes Claros de Goiás;2016;;2;11;1
Montes Claros de Goiás;2017;;2;9;1
Montividiu;2002;;1;11;3
Montividiu;2003;;1;12;4
Montividiu;2004;;1;13;4
Montividiu;2005;;1;9;4
Montividiu;2006;;1;10;3
Montividiu;2007;;1;10;3
Montividiu;2008;;1;10;3
Montividiu;2009;;1;10;2
Montividiu;2010;;1;8;3
Montividiu;2011;;1;8;3
Montividiu;2012;;1;8;3
Montividiu;2013;;1;8;2
Montividiu;2014;;1;8;2
Montividiu;2015;;1;8;2
Montividiu;2016;;1;8;2
Montividiu;2017;;1;8;2
Montividiu do Norte;2002;;2;8;
Montividiu do Norte;2003;;2;8;
Montividiu do Norte;2004;;2;8;
Montividiu do Norte;2005;;2;7;
Montividiu do Norte;2006;;2;7;
Montividiu do Norte;2007;;2;7;
Montividiu do Norte;2008;;2;6;
Montividiu do Norte;2009;;2;6;
Montividiu do Norte;2010;;2;6;
Montividiu do Norte;2011;;2;6;
Montividiu do Norte;2012;;2;6;
Montividiu do Norte;2013;;2;6;
Montividiu do Norte;2014;;2;6;
Montividiu do Norte;2015;;2;5;
Montividiu do Norte;2016;;2;5;
Montividiu do Norte;2017;;2;5;
Morro Agudo de Goiás;2002;;2;8;
Morro Agudo de Goiás;2003;;2;6;
Morro Agudo de Goiás;2004;;2;5;
Morro Agudo de Goiás;2005;;2;3;
Morro Agudo de Goiás;2006;;2;3;
Morro Agudo de Goiás;2007;;2;3;
Morro Agudo de Goiás;2008;;2;2;
Morro Agudo de Goiás;2009;;2;1;
Morro Agudo de Goiás;2010;;2;1;
Morro Agudo de Goiás;2011;;2;1;
Morro Agudo de Goiás;2012;;2;1;
Morro Agudo de Goiás;2013;;1;2;
Morro Agudo de Goiás;2014;;1;2;
Morro Agudo de Goiás;2015;;1;3;
Morro Agudo de Goiás;2016;;1;3;
Morro Agudo de Goiás;2017;;1;3;
Mossâmedes;2002;;3;5;1
Mossâmedes;2003;;3;4;1
Mossâmedes;2004;;3;3;1
Mossâmedes;2005;;2;3;1
Mossâmedes;2006;;2;3;1
Mossâmedes;2007;;2;3;1
Mossâmedes;2008;;2;4;1
Mossâmedes;2009;;2;4;1
Mossâmedes;2010;;2;4;1
Mossâmedes;2011;;2;4;1
Mossâmedes;2012;;2;4;
Mossâmedes;2013;;2;4;
Mossâmedes;2014;;2;4;
Mossâmedes;2015;;2;4;
Mossâmedes;2016;;2;5;
Mossâmedes;2017;;2;5;
Mozarlândia;2002;;3;5;3
Mozarlândia;2003;;3;4;3
Mozarlândia;2004;;3;4;3
Mozarlândia;2005;;3;4;3
Mozarlândia;2006;;3;4;2
Mozarlândia;2007;;3;4;3
Mozarlândia;2008;;3;4;3
Mozarlândia;2009;;3;4;2
Mozarlândia;2010;;4;4;2
Mozarlândia;2011;;2;4;2
Mozarlândia;2012;;2;4;2
Mozarlândia;2013;;2;4;2
Mozarlândia;2014;;2;4;2
Mozarlândia;2015;;2;4;2
Mozarlândia;2016;;2;5;2
Mozarlândia;2017;;2;5;2
Mundo Novo;2002;;1;5;
Mundo Novo;2003;;2;4;
Mundo Novo;2004;;2;4;
Mundo Novo;2005;;2;4;
Mundo Novo;2006;;2;4;
Mundo Novo;2007;;3;4;
Mundo Novo;2008;;3;4;
Mundo Novo;2009;;3;3;
Mundo Novo;2010;;3;3;
Mundo Novo;2011;;3;4;
Mundo Novo;2012;;3;4;
Mundo Novo;2013;;3;4;
Mundo Novo;2014;;3;4;
Mundo Novo;2015;;3;4;
Mundo Novo;2016;;3;4;
Mundo Novo;2017;;3;4;
Mutunópolis;2002;;1;9;
Mutunópolis;2003;;1;7;
Mutunópolis;2004;;1;8;
Mutunópolis;2005;;1;5;
Mutunópolis;2006;;1;5;
Mutunópolis;2007;;1;5;
Mutunópolis;2008;;1;4;
Mutunópolis;2009;;1;4;
Mutunópolis;2010;;1;4;
Mutunópolis;2011;;1;4;
Mutunópolis;2012;;1;4;
Mutunópolis;2013;;1;4;
Mutunópolis;2014;;1;4;
Mutunópolis;2015;;1;4;
Mutunópolis;2016;;1;4;
Mutunópolis;2017;;1;4;
Nazário;2002;;3;1;4
Nazário;2003;;3;1;3
Nazário;2004;;3;2;3
Nazário;2005;;3;1;2
Nazário;2006;;3;1;2
Nazário;2007;;3;1;2
Nazário;2008;;3;1;2
Nazário;2009;;3;1;2
Nazário;2010;;3;1;2
Nazário;2011;;3;3;
Nazário;2012;;3;3;
Nazário;2013;;3;3;
Nazário;2014;;3;3;
Nazário;2015;;3;3;
Nazário;2016;;3;3;
Nazário;2017;;3;3;
Nerópolis;2002;;5;8;2
Nerópolis;2003;;5;8;1
Nerópolis;2004;;5;8;1
Nerópolis;2005;;5;8;1
Nerópolis;2006;;5;8;1
Nerópolis;2007;;5;9;2
Nerópolis;2008;;5;9;2
Nerópolis;2009;;5;8;2
Nerópolis;2010;;5;8;2
Nerópolis;2011;;4;9;3
Nerópolis;2012;;4;8;3
Nerópolis;2013;;4;8;3
Nerópolis;2014;;4;8;3
Nerópolis;2015;;4;8;3
Nerópolis;2016;;4;8;3
Nerópolis;2017;;4;8;3
Niquelândia;2002;;6;28;6
Niquelândia;2003;;6;28;6
Niquelândia;2004;;6;28;6
Niquelândia;2005;;6;26;7
Niquelândia;2006;;6;26;8
Niquelândia;2007;;6;24;8
Niquelândia;2008;;6;24;9
Niquelândia;2009;;6;24;9
Niquelândia;2010;;6;23;9
Niquelândia;2011;;6;22;9
Niquelândia;2012;;6;22;9
Niquelândia;2013;;6;22;9
Niquelândia;2014;;6;22;6
Niquelândia;2015;;6;21;6
Niquelândia;2016;;6;22;8
Niquelândia;2017;;6;22;7
Nova América;2002;;1;3;
Nova América;2003;;1;3;
Nova América;2004;;1;3;
Nova América;2005;;1;3;
Nova América;2006;;1;3;
Nova América;2007;;1;4;
Nova América;2008;;1;4;
Nova América;2009;;1;4;
Nova América;2010;;1;4;
Nova América;2011;;1;4;
Nova América;2012;;1;4;
Nova América;2013;;1;4;
Nova América;2014;;1;4;
Nova América;2015;;1;4;
Nova América;2016;;1;4;
Nova América;2017;;1;4;
Nova Aurora;2002;;2;1;
Nova Aurora;2003;;2;1;
Nova Aurora;2004;;2;1;
Nova Aurora;2005;;2;1;
Nova Aurora;2006;;2;1;
Nova Aurora;2007;;2;1;
Nova Aurora;2008;;2;1;
Nova Aurora;2009;;2;1;
Nova Aurora;2010;;2;1;
Nova Aurora;2011;;2;1;
Nova Aurora;2012;;2;1;
Nova Aurora;2013;;2;1;
Nova Aurora;2014;;2;1;
Nova Aurora;2015;;2;1;
Nova Aurora;2016;;2;1;
Nova Aurora;2017;;2;1;
Nova Crixás;2002;;3;7;2
Nova Crixás;2003;;3;6;2
Nova Crixás;2004;;3;8;2
Nova Crixás;2005;;3;8;1
Nova Crixás;2006;;3;8;1
Nova Crixás;2007;;3;8;1
Nova Crixás;2008;;3;8;1
Nova Crixás;2009;;3;8;1
Nova Crixás;2010;;3;8;1
Nova Crixás;2011;;3;8;
Nova Crixás;2012;;3;8;1
Nova Crixás;2013;;3;8;1
Nova Crixás;2014;;3;8;1
Nova Crixás;2015;;3;8;1
Nova Crixás;2016;;3;8;1
Nova Crixás;2017;;3;8;1
Nova Glória;2002;;7;9;1
Nova Glória;2003;;6;9;1
Nova Glória;2004;;6;9;1
Nova Glória;2005;;6;9;1
Nova Glória;2006;;6;9;1
Nova Glória;2007;;6;5;1
Nova Glória;2008;;6;5;1
Nova Glória;2009;;6;6;1
Nova Glória;2010;;6;6;1
Nova Glória;2011;;6;6;1
Nova Glória;2012;;6;6;1
Nova Glória;2013;;6;7;1
Nova Glória;2014;;6;7;1
Nova Glória;2015;;6;7;1
Nova Glória;2016;;6;7;1
Nova Glória;2017;;6;7;1
Nova Iguaçu de Goiás;2002;;1;4;
Nova Iguaçu de Goiás;2003;;1;4;
Nova Iguaçu de Goiás;2004;;1;4;
Nova Iguaçu de Goiás;2005;;1;3;
Nova Iguaçu de Goiás;2006;;1;4;
Nova Iguaçu de Goiás;2007;;1;4;
Nova Iguaçu de Goiás;2008;;1;3;
Nova Iguaçu de Goiás;2009;;1;4;
Nova Iguaçu de Goiás;2010;;1;4;
Nova Iguaçu de Goiás;2011;;1;3;
Nova Iguaçu de Goiás;2012;;1;2;
Nova Iguaçu de Goiás;2013;;1;2;
Nova Iguaçu de Goiás;2014;;1;2;
Nova Iguaçu de Goiás;2015;;1;2;
Nova Iguaçu de Goiás;2016;;1;2;
Nova Iguaçu de Goiás;2017;;1;2;
Nova Roma;2002;;1;17;
Nova Roma;2003;;1;15;
Nova Roma;2004;;1;13;
Nova Roma;2005;;1;13;
Nova Roma;2006;;1;12;
Nova Roma;2007;;1;11;
Nova Roma;2008;;1;9;
Nova Roma;2009;;1;9;
Nova Roma;2010;;1;9;
Nova Roma;2011;;1;8;
Nova Roma;2012;;1;8;
Nova Roma;2013;;1;8;
Nova Roma;2014;;1;8;
Nova Roma;2015;;1;8;
Nova Roma;2016;;1;8;
Nova Roma;2017;;1;6;
Nova Veneza;2002;;2;1;3
Nova Veneza;2003;;2;1;3
Nova Veneza;2004;;2;2;2
Nova Veneza;2005;;2;2;2
Nova Veneza;2006;;2;2;2
Nova Veneza;2007;;2;2;2
Nova Veneza;2008;;2;2;2
Nova Veneza;2009;;2;2;2
Nova Veneza;2010;;2;2;2
Nova Veneza;2011;;2;2;2
Nova Veneza;2012;;2;2;1
Nova Veneza;2013;;2;2;1
Nova Veneza;2014;;2;2;
Nova Veneza;2015;;2;2;1
Nova Veneza;2016;;2;2;1
Nova Veneza;2017;;2;2;1
Novo Brasil;2002;;4;6;1
Novo Brasil;2003;;3;6;1
Novo Brasil;2004;;3;4;1
Novo Brasil;2005;;3;2;1
Novo Brasil;2006;;3;2;1
Novo Brasil;2007;;3;2;1
Novo Brasil;2008;;3;2;1
Novo Brasil;2009;;3;2;1
Novo Brasil;2010;;2;2;1
Novo Brasil;2011;;2;2;1
Novo Brasil;2012;;2;2;1
Novo Brasil;2013;;2;2;1
Novo Brasil;2014;;2;2;1
Novo Brasil;2015;;2;2;1
Novo Brasil;2016;;2;2;1
Novo Brasil;2017;;2;2;1
Novo Gama;2002;;5;24;11
Novo Gama;2003;;5;27;13
Novo Gama;2004;;7;27;12
Novo Gama;2005;;7;28;11
Novo Gama;2006;;7;30;14
Novo Gama;2007;;7;32;7
Novo Gama;2008;;7;31;14
Novo Gama;2009;;7;31;18
Novo Gama;2010;;7;32;15
Novo Gama;2011;;7;31;14
Novo Gama;2012;;7;30;12
Novo Gama;2013;;7;31;16
Novo Gama;2014;;7;31;15
Novo Gama;2015;;7;32;15
Novo Gama;2016;;7;32;16
Novo Gama;2017;;7;32;13
Novo Planalto;2002;;1;2;
Novo Planalto;2003;;1;2;
Novo Planalto;2004;;1;2;
Novo Planalto;2005;;1;2;
Novo Planalto;2006;;1;2;
Novo Planalto;2007;;1;2;
Novo Planalto;2008;;1;2;
Novo Planalto;2009;;1;2;
Novo Planalto;2010;;1;2;
Novo Planalto;2011;;1;2;
Novo Planalto;2012;;1;2;
Novo Planalto;2013;;1;2;
Novo Planalto;2014;;1;2;
Novo Planalto;2015;;1;2;
Novo Planalto;2016;;1;2;
Novo Planalto;2017;;1;2;
Orizona;2002;;5;15;1
Orizona;2003;;4;15;2
Orizona;2004;;4;11;2
Orizona;2005;;3;11;2
Orizona;2006;;3;11;3
Orizona;2007;;4;11;3
Orizona;2008;;4;11;3
Orizona;2009;;4;12;2
Orizona;2010;;4;12;2
Orizona;2011;;4;12;2
Orizona;2012;;4;12;1
Orizona;2013;;4;12;2
Orizona;2014;;4;12;2
Orizona;2015;;4;12;2
Orizona;2016;;4;12;2
Orizona;2017;;4;12;3
Ouro Verde de Goiás;2002;;2;1;
Ouro Verde de Goiás;2003;;2;1;
Ouro Verde de Goiás;2004;;1;2;
Ouro Verde de Goiás;2005;;1;2;
Ouro Verde de Goiás;2006;;1;2;
Ouro Verde de Goiás;2007;;1;2;
Ouro Verde de Goiás;2008;;1;1;
Ouro Verde de Goiás;2009;;1;1;
Ouro Verde de Goiás;2010;;1;1;
Ouro Verde de Goiás;2011;;1;1;
Ouro Verde de Goiás;2012;;1;1;
Ouro Verde de Goiás;2013;;1;1;
Ouro Verde de Goiás;2014;;1;2;
Ouro Verde de Goiás;2015;;1;2;
Ouro Verde de Goiás;2016;;1;2;
Ouro Verde de Goiás;2017;;1;2;
Ouvidor;2002;;2;2;1
Ouvidor;2003;;2;2;1
Ouvidor;2004;;2;2;1
Ouvidor;2005;;2;1;1
Ouvidor;2006;;2;1;1
Ouvidor;2007;;2;1;
Ouvidor;2008;;2;1;
Ouvidor;2009;;2;1;
Ouvidor;2010;;2;1;
Ouvidor;2011;;2;1;
Ouvidor;2012;;2;1;
Ouvidor;2013;;2;1;
Ouvidor;2014;;2;1;
Ouvidor;2015;;2;1;
Ouvidor;2016;;2;1;
Ouvidor;2017;;2;1;
Padre Bernardo;2002;;1;21;1
Padre Bernardo;2003;;2;21;1
Padre Bernardo;2004;;2;21;1
Padre Bernardo;2005;;2;23;2
Padre Bernardo;2006;;2;23;1
Padre Bernardo;2007;;2;26;2
Padre Bernardo;2008;;2;26;2
Padre Bernardo;2009;;2;26;2
Padre Bernardo;2010;;3;25;2
Padre Bernardo;2011;;3;25;2
Padre Bernardo;2012;;3;25;2
Padre Bernardo;2013;;3;24;2
Padre Bernardo;2014;;3;22;2
Padre Bernardo;2015;;3;22;2
Padre Bernardo;2016;;3;22;1
Padre Bernardo;2017;;3;22;2
Palestina de Goiás;2002;;2;4;
Palestina de Goiás;2003;;1;2;
Palestina de Goiás;2004;;1;2;
Palestina de Goiás;2005;;1;2;
Palestina de Goiás;2006;;1;2;
Palestina de Goiás;2007;;1;2;
Palestina de Goiás;2008;;1;2;
Palestina de Goiás;2009;;1;2;
Palestina de Goiás;2010;;1;2;
Palestina de Goiás;2011;;1;2;
Palestina de Goiás;2012;;1;2;
Palestina de Goiás;2013;;1;2;
Palestina de Goiás;2014;;1;2;
Palestina de Goiás;2015;;1;2;
Palestina de Goiás;2016;;1;2;
Palestina de Goiás;2017;;1;2;
Palmeiras de Goiás;2002;;6;8;5
Palmeiras de Goiás;2003;;6;8;5
Palmeiras de Goiás;2004;;5;8;5
Palmeiras de Goiás;2005;;5;6;5
Palmeiras de Goiás;2006;;5;6;5
Palmeiras de Goiás;2007;;5;5;5
Palmeiras de Goiás;2008;;5;5;5
Palmeiras de Goiás;2009;;5;5;5
Palmeiras de Goiás;2010;;5;6;5
Palmeiras de Goiás;2011;;5;6;5
Palmeiras de Goiás;2012;;5;6;5
Palmeiras de Goiás;2013;;5;6;5
Palmeiras de Goiás;2014;;5;6;4
Palmeiras de Goiás;2015;;5;6;4
Palmeiras de Goiás;2016;;5;6;4
Palmeiras de Goiás;2017;;5;6;4
Palmelo;2002;;2;1;1
Palmelo;2003;;2;1;1
Palmelo;2004;;2;1;1
Palmelo;2005;;1;1;1
Palmelo;2006;;1;1;1
Palmelo;2007;;1;1;1
Palmelo;2008;;1;2;
Palmelo;2009;;1;2;
Palmelo;2010;;1;2;
Palmelo;2011;;1;2;1
Palmelo;2012;;1;2;1
Palmelo;2013;;1;2;1
Palmelo;2014;;1;2;1
Palmelo;2015;;1;2;1
Palmelo;2016;;1;2;1
Palmelo;2017;;1;2;1
Palminópolis;2002;;1;3;
Palminópolis;2003;;1;2;
Palminópolis;2004;;1;3;
Palminópolis;2005;;1;3;
Palminópolis;2006;;1;3;
Palminópolis;2007;;1;3;
Palminópolis;2008;;1;3;
Palminópolis;2009;;1;3;
Palminópolis;2010;;1;3;
Palminópolis;2011;;1;3;
Palminópolis;2012;;1;3;
Palminópolis;2013;;1;3;
Palminópolis;2014;;1;3;
Palminópolis;2015;;1;3;
Palminópolis;2016;;1;3;
Palminópolis;2017;;1;3;
Panamá;2002;;2;2;
Panamá;2003;;1;2;
Panamá;2004;;1;2;
Panamá;2005;;1;2;
Panamá;2006;;1;2;
Panamá;2007;;1;2;
Panamá;2008;;1;2;
Panamá;2009;;1;2;
Panamá;2010;;1;2;
Panamá;2011;;1;2;
Panamá;2012;;1;2;
Panamá;2013;;1;2;
Panamá;2014;;1;2;
Panamá;2015;;1;2;
Panamá;2016;;1;2;
Panamá;2017;;1;2;
Paranaiguara;2002;;3;2;
Paranaiguara;2003;;3;2;
Paranaiguara;2004;;3;2;
Paranaiguara;2005;;3;2;
Paranaiguara;2006;;3;2;
Paranaiguara;2007;;3;2;
Paranaiguara;2008;;3;2;
Paranaiguara;2009;;3;2;
Paranaiguara;2010;;3;2;
Paranaiguara;2011;;3;2;
Paranaiguara;2012;;3;2;
Paranaiguara;2013;;3;2;
Paranaiguara;2014;;3;2;
Paranaiguara;2015;;3;2;
Paranaiguara;2016;;3;2;
Paranaiguara;2017;;3;2;
Paraúna;2002;;4;11;4
Paraúna;2003;;4;11;4
Paraúna;2004;;4;11;4
Paraúna;2005;;3;10;3
Paraúna;2006;;3;8;3
Paraúna;2007;;3;8;2
Paraúna;2008;;3;8;
Paraúna;2009;;3;8;2
Paraúna;2010;;3;8;
Paraúna;2011;;3;8;1
Paraúna;2012;;3;8;2
Paraúna;2013;;3;8;2
Paraúna;2014;;3;8;2
Paraúna;2015;;3;8;2
Paraúna;2016;;3;8;2
Paraúna;2017;;3;8;2
Perolândia;2002;;1;3;
Perolândia;2003;;1;3;
Perolândia;2004;;1;3;
Perolândia;2005;;1;3;
Perolândia;2006;;1;3;
Perolândia;2007;;1;3;
Perolândia;2008;;1;3;
Perolândia;2009;;1;3;
Perolândia;2010;;1;3;
Perolândia;2011;;1;3;
Perolândia;2012;;1;3;
Perolândia;2013;;1;3;
Perolândia;2014;;1;3;
Perolândia;2015;;1;3;
Perolândia;2016;;1;3;
Perolândia;2017;;1;3;
Petrolina de Goiás;2002;;3;6;1
Petrolina de Goiás;2003;;2;5;2
Petrolina de Goiás;2004;;2;5;2
Petrolina de Goiás;2005;;2;5;2
Petrolina de Goiás;2006;;2;5;2
Petrolina de Goiás;2007;;2;5;2
Petrolina de Goiás;2008;;2;5;2
Petrolina de Goiás;2009;;2;5;2
Petrolina de Goiás;2010;;2;4;2
Petrolina de Goiás;2011;;1;4;2
Petrolina de Goiás;2012;;1;5;2
Petrolina de Goiás;2013;;1;5;2
Petrolina de Goiás;2014;;1;5;2
Petrolina de Goiás;2015;;1;5;2
Petrolina de Goiás;2016;;1;5;2
Petrolina de Goiás;2017;;1;5;2
Pilar de Goiás;2002;;1;11;
Pilar de Goiás;2003;;1;12;
Pilar de Goiás;2004;;1;11;
Pilar de Goiás;2005;;1;12;
Pilar de Goiás;2006;;1;13;
Pilar de Goiás;2007;;1;9;
Pilar de Goiás;2008;;1;8;
Pilar de Goiás;2009;;1;8;
Pilar de Goiás;2010;;1;3;
Pilar de Goiás;2011;;1;2;
Pilar de Goiás;2012;;1;2;
Pilar de Goiás;2013;;1;2;
Pilar de Goiás;2014;;1;2;
Pilar de Goiás;2015;;1;2;
Pilar de Goiás;2016;;1;2;
Pilar de Goiás;2017;;1;2;
Piracanjuba;2002;;10;17;5
Piracanjuba;2003;;7;20;6
Piracanjuba;2004;;8;19;6
Piracanjuba;2005;;8;18;5
Piracanjuba;2006;;8;17;5
Piracanjuba;2007;;8;17;5
Piracanjuba;2008;;8;17;4
Piracanjuba;2009;;8;17;4
Piracanjuba;2010;;8;16;3
Piracanjuba;2011;;8;15;3
Piracanjuba;2012;;8;15;3
Piracanjuba;2013;;8;15;3
Piracanjuba;2014;;8;15;3
Piracanjuba;2015;;8;15;3
Piracanjuba;2016;;7;15;3
Piracanjuba;2017;;7;15;3
Piranhas;2002;;6;4;2
Piranhas;2003;;6;3;3
Piranhas;2004;;6;3;3
Piranhas;2005;;5;3;3
Piranhas;2006;;6;3;3
Piranhas;2007;;6;3;3
Piranhas;2008;;5;3;3
Piranhas;2009;;6;4;3
Piranhas;2010;;6;4;3
Piranhas;2011;;4;4;3
Piranhas;2012;;4;4;3
Piranhas;2013;;5;4;3
Piranhas;2014;;5;4;3
Piranhas;2015;;5;4;3
Piranhas;2016;;5;4;3
Piranhas;2017;;5;4;3
Pirenópolis;2002;;9;21;1
Pirenópolis;2003;;9;21;1
Pirenópolis;2004;;9;26;1
Pirenópolis;2005;;9;24;1
Pirenópolis;2006;;9;25;
Pirenópolis;2007;;9;25;
Pirenópolis;2008;;9;23;
Pirenópolis;2009;;9;22;1
Pirenópolis;2010;;9;17;
Pirenópolis;2011;;9;14;
Pirenópolis;2012;;9;14;1
Pirenópolis;2013;;9;13;2
Pirenópolis;2014;;9;13;2
Pirenópolis;2015;;9;14;2
Pirenópolis;2016;;9;14;2
Pirenópolis;2017;;9;14;2
Pires do Rio;2002;;7;17;6
Pires do Rio;2003;;7;18;5
Pires do Rio;2004;;5;16;7
Pires do Rio;2005;;5;15;7
Pires do Rio;2006;;5;15;8
Pires do Rio;2007;;5;15;8
Pires do Rio;2008;;5;14;7
Pires do Rio;2009;;6;15;6
Pires do Rio;2010;;6;14;6
Pires do Rio;2011;;6;12;6
Pires do Rio;2012;;5;9;8
Pires do Rio;2013;;5;9;8
Pires do Rio;2014;;5;9;9
Pires do Rio;2015;;5;9;9
Pires do Rio;2016;;5;9;9
